ts,rss_mb,frame_ms_ewma,queue_len,queue_cap,queue_dropped,budget_chart,budget_instant,budget_preview,gui_interval_ms,guardrail,background
1773391473.723193,139.332,0.000,0,24,0,2,2,1,300,0,1
1773391473.783937,139.281,0.000,0,24,0,2,2,1,300,0,1
1773391474.331149,141.188,0.000,0,24,0,2,2,1,300,0,1
1773391474.612497,139.027,0.000,0,24,0,2,2,1,300,0,1
1773391474.725033,142.117,0.000,0,24,0,2,2,1,300,0,1
1773391474.879095,139.230,0.000,0,24,0,2,2,1,300,0,1
1773391475.723048,139.332,0.000,0,24,0,2,2,1,300,0,1
1773391475.784691,139.281,0.000,0,24,0,2,2,1,300,0,1
1773391476.334138,141.039,0.000,0,24,0,2,2,1,300,0,1
1773391476.614746,139.027,0.000,0,24,0,2,2,1,300,0,1
1773391476.722537,142.117,0.000,0,24,0,2,2,1,300,0,1
1773391476.879492,139.230,0.000,0,24,0,2,2,1,300,0,1
1773391477.724067,139.332,0.000,0,24,0,2,2,1,300,0,1
1773391477.784036,139.281,0.000,0,24,0,2,2,1,300,0,1
1773391478.330942,141.188,0.000,0,24,0,2,2,1,300,0,1
1773391478.614630,139.027,0.000,0,24,0,2,2,1,300,0,1
1773391478.724571,142.117,0.000,0,24,0,2,2,1,300,0,1
1773391478.878743,139.230,0.000,0,24,0,2,2,1,300,0,1
1773391479.721586,139.332,0.000,0,24,0,2,2,1,300,0,1
1773391479.787411,139.281,0.000,0,24,0,2,2,1,300,0,1
1773391480.346094,141.188,0.000,0,24,0,2,2,1,300,0,1
1773391480.612226,139.027,0.000,0,24,0,2,2,1,300,0,1
1773391480.724239,142.117,0.000,0,24,0,2,2,1,300,0,1
1773391480.878338,139.230,0.000,0,24,0,2,2,1,300,0,1
1773391481.723317,139.332,0.000,0,24,0,2,2,1,300,0,1
1773391481.784090,139.281,0.000,0,24,0,2,2,1,300,0,1
1773391482.331564,141.188,0.000,0,24,0,2,2,1,300,0,1
1773391482.615210,139.027,0.000,0,24,0,2,2,1,300,0,1
1773391482.721689,142.117,0.000,0,24,0,2,2,1,300,0,1
1773391482.879068,139.234,0.000,0,24,0,2,2,1,300,0,1
1773391483.722486,139.332,0.000,0,24,0,2,2,1,300,0,1
1773391483.787971,139.285,0.000,0,24,0,2,2,1,300,0,1
1773391484.331546,141.188,0.000,0,24,0,2,2,1,300,0,1
1773391484.614861,139.027,0.000,0,24,0,2,2,1,300,0,1
1773391484.722690,142.117,0.000,0,24,0,2,2,1,300,0,1
1773391484.879022,139.234,0.000,0,24,0,2,2,1,300,0,1
1773391485.721884,139.332,0.000,0,24,0,2,2,1,300,0,1
1773391485.787640,139.285,0.000,0,24,0,2,2,1,300,0,1
1773391486.331373,141.039,0.000,0,24,0,2,2,1,300,0,1
1773391486.614699,139.031,0.000,0,24,0,2,2,1,300,0,1
1773391486.721955,142.117,0.000,0,24,0,2,2,1,300,0,1
1773391486.878853,139.234,0.000,0,24,0,2,2,1,300,0,1
1773391487.721854,139.336,0.000,0,24,0,2,2,1,300,0,1
1773391487.784309,139.285,0.000,0,24,0,2,2,1,300,0,1
1773391488.331321,141.039,0.000,0,24,0,2,2,1,300,0,1
1773391488.613576,139.031,0.000,0,24,0,2,2,1,300,0,1
1773391488.723583,142.117,0.000,0,24,0,2,2,1,300,0,1
1773391488.878320,139.234,0.000,0,24,0,2,2,1,300,0,1
1773391489.722884,139.336,0.000,0,24,0,2,2,1,300,0,1
1773391489.787796,139.285,0.000,0,24,0,2,2,1,300,0,1
1773391490.331415,141.188,0.000,0,24,0,2,2,1,300,0,1
1773391490.614658,139.031,0.000,0,24,0,2,2,1,300,0,1
1773391490.722862,142.117,0.000,0,24,0,2,2,1,300,0,1
1773391490.879435,139.234,0.000,0,24,0,2,2,1,300,0,1
1773391491.722886,139.336,0.000,0,24,0,2,2,1,300,0,1
1773391491.787567,139.285,0.000,0,24,0,2,2,1,300,0,1
1773391492.332038,141.188,0.000,0,24,0,2,2,1,300,0,1
1773391492.613752,139.031,0.000,0,24,0,2,2,1,300,0,1
1773391492.723490,142.117,0.000,0,24,0,2,2,1,300,0,1
1773391492.878915,139.234,0.000,0,24,0,2,2,1,300,0,1
1773391493.723267,139.336,0.000,0,24,0,2,2,1,300,0,1
1773391493.784472,139.285,0.000,0,24,0,2,2,1,300,0,1
1773391494.331603,141.188,0.000,0,24,0,2,2,1,300,0,1
1773391494.331665,141.039,0.000,0,24,0,2,2,1,300,0,1
1773391494.613447,139.031,0.000,0,24,0,2,2,1,300,0,1
1773391494.722993,142.117,0.000,0,24,0,2,2,1,300,0,1
1773391494.879769,139.234,0.000,0,24,0,2,2,1,300,0,1
1773391495.723924,139.336,0.000,0,24,0,2,2,1,300,0,1
1773391495.784286,139.285,0.000,0,24,0,2,2,1,300,0,1
1773391496.333816,141.188,0.000,0,24,0,2,2,1,300,0,1
1773391496.613753,139.031,0.000,0,24,0,2,2,1,300,0,1
1773391496.723849,142.117,0.000,0,24,0,2,2,1,300,0,1
1773391496.878614,139.234,0.000,0,24,0,2,2,1,300,0,1
1773391497.722988,139.336,0.000,0,24,0,2,2,1,300,0,1
1773391497.786964,139.285,0.000,0,24,0,2,2,1,300,0,1
1773391498.331495,141.039,0.000,0,24,0,2,2,1,300,0,1
1773391498.331486,141.188,0.000,0,24,0,2,2,1,300,0,1
1773391498.613778,139.031,0.000,0,24,0,2,2,1,300,0,1
1773391498.723332,142.117,0.000,0,24,0,2,2,1,300,0,1
1773391498.878960,139.234,0.000,0,24,0,2,2,1,300,0,1
1773391499.723633,139.336,0.000,0,24,0,2,2,1,300,0,1
1773391499.787453,139.309,0.000,0,24,0,2,2,1,300,0,1
1773391500.331223,141.188,0.000,0,24,0,2,2,1,300,0,1
1773391500.614163,139.035,0.000,0,24,0,2,2,1,300,0,1
1773391500.723984,142.117,0.000,0,24,0,2,2,1,300,0,1
1773391500.879308,139.234,0.000,0,24,0,2,2,1,300,0,1
1773391501.722277,139.336,0.000,0,24,0,2,2,1,300,0,1
1773391501.785418,139.309,0.000,0,24,0,2,2,1,300,0,1
1773391502.332569,141.039,0.000,0,24,0,2,2,1,300,0,1
1773391502.332434,141.188,0.000,0,24,0,2,2,1,300,0,1
1773391502.614026,139.035,0.000,0,24,0,2,2,1,300,0,1
1773391502.721677,142.117,0.000,0,24,0,2,2,1,300,0,1
1773391502.878721,139.238,0.000,0,24,0,2,2,1,300,0,1
1773391503.722657,139.336,0.000,0,24,0,2,2,1,300,0,1
1773391503.784405,139.312,0.000,0,24,0,2,2,1,300,0,1
1773391504.335799,141.188,0.000,0,24,0,2,2,1,300,0,1
1773391504.337011,141.039,0.000,0,24,0,2,2,1,300,0,1
1773391504.613919,139.035,0.000,0,24,0,2,2,1,300,0,1
1773391504.721514,142.117,0.000,0,24,0,2,2,1,300,0,1
1773391504.879407,139.238,0.000,0,24,0,2,2,1,300,0,1
1773391505.723410,139.336,0.000,0,24,0,2,2,1,300,0,1
1773391505.784322,139.312,0.000,0,24,0,2,2,1,300,0,1
1773391506.336211,141.039,0.000,0,24,0,2,2,1,300,0,1
1773391506.336211,141.188,0.000,0,24,0,2,2,1,300,0,1
1773391506.614073,139.039,0.000,0,24,0,2,2,1,300,0,1
1773391506.723682,142.117,0.000,0,24,0,2,2,1,300,0,1
1773391506.879294,139.238,0.000,0,24,0,2,2,1,300,0,1
1773391507.721717,139.340,0.000,0,24,0,2,2,1,300,0,1
1773391507.786411,139.312,0.000,0,24,0,2,2,1,300,0,1
1773391508.330981,141.039,0.000,0,24,0,2,2,1,300,0,1
1773391508.613093,139.039,0.000,0,24,0,2,2,1,300,0,1
1773391508.722094,142.117,0.000,0,24,0,2,2,1,300,0,1
1773391508.879184,139.238,0.000,0,24,0,2,2,1,300,0,1
1773391509.723457,139.340,0.000,0,24,0,2,2,1,300,0,1
1773391509.784551,139.312,0.000,0,24,0,2,2,1,300,0,1
1773391510.332949,141.039,0.000,0,24,0,2,2,1,300,0,1
1773391510.332969,141.188,0.000,0,24,0,2,2,1,300,0,1
1773391510.614236,139.039,0.000,0,24,0,2,2,1,300,0,1
1773391510.723196,142.117,0.000,0,24,0,2,2,1,300,0,1
1773391510.879302,139.242,0.000,0,24,0,2,2,1,300,0,1
1773391511.724021,139.340,0.000,0,24,0,2,2,1,300,0,1
1773391511.787832,139.312,0.000,0,24,0,2,2,1,300,0,1
1773391512.331240,141.039,0.000,0,24,0,2,2,1,300,0,1
1773391512.613531,139.039,0.000,0,24,0,2,2,1,300,0,1
1773391512.723148,142.117,0.000,0,24,0,2,2,1,300,0,1
1773391512.878811,139.242,0.000,0,24,0,2,2,1,300,0,1
1773391513.723036,139.340,0.000,0,24,0,2,2,1,300,0,1
1773391513.787408,139.312,0.000,0,24,0,2,2,1,300,0,1
1773391514.334878,141.039,0.000,0,24,0,2,2,1,300,0,1
1773391514.336423,141.188,0.000,0,24,0,2,2,1,300,0,1
1773391514.613719,139.039,0.000,0,24,0,2,2,1,300,0,1
1773391514.724680,142.117,0.000,0,24,0,2,2,1,300,0,1
1773391514.879055,139.242,0.000,0,24,0,2,2,1,300,0,1
1773391515.725713,139.340,0.000,0,24,0,2,2,1,300,0,1
1773391515.785190,139.301,0.000,0,24,0,2,2,1,300,0,1
1773391516.336746,141.188,0.000,0,24,0,2,2,1,300,0,1
1773391516.336669,141.039,0.000,0,24,0,2,2,1,300,0,1
1773391516.616518,139.039,0.000,0,24,0,2,2,1,300,0,1
1773391516.723943,142.117,0.000,0,24,0,2,2,1,300,0,1
1773391516.882838,139.242,0.000,0,24,0,2,2,1,300,0,1
1773391517.724178,139.340,0.000,0,24,0,2,2,1,300,0,1
1773391517.784873,139.301,0.000,0,24,0,2,2,1,300,0,1
1773391518.331965,141.039,0.000,0,24,0,2,2,1,300,0,1
1773391518.614089,139.039,0.000,0,24,0,2,2,1,300,0,1
1773391518.723788,142.117,0.000,0,24,0,2,2,1,300,0,1
1773391518.879366,139.242,0.000,0,24,0,2,2,1,300,0,1
1773391519.723931,139.344,0.000,0,24,0,2,2,1,300,0,1
1773391519.787116,139.301,0.000,0,24,0,2,2,1,300,0,1
1773391520.331651,141.039,0.000,0,24,0,2,2,1,300,0,1
1773391520.614559,139.039,0.000,0,24,0,2,2,1,300,0,1
1773391520.721697,142.117,0.000,0,24,0,2,2,1,300,0,1
1773391520.878667,139.242,0.000,0,24,0,2,2,1,300,0,1
1773391521.723927,139.344,0.000,0,24,0,2,2,1,300,0,1
1773391521.784427,139.301,0.000,0,24,0,2,2,1,300,0,1
1773391522.332891,141.188,0.000,0,24,0,2,2,1,300,0,1
1773391522.614441,139.039,0.000,0,24,0,2,2,1,300,0,1
1773391522.722385,142.117,0.000,0,24,0,2,2,1,300,0,1
1773391522.877753,139.246,0.000,0,24,0,2,2,1,300,0,1
1773391523.724034,139.344,0.000,0,24,0,2,2,1,300,0,1
1773391523.784564,139.305,0.000,0,24,0,2,2,1,300,0,1
1773391524.331525,141.188,0.000,0,24,0,2,2,1,300,0,1
1773391524.613749,139.039,0.000,0,24,0,2,2,1,300,0,1
1773391524.723336,142.117,0.000,0,24,0,2,2,1,300,0,1
1773391524.878498,139.246,0.000,0,24,0,2,2,1,300,0,1
1773391525.724308,139.344,0.000,0,24,0,2,2,1,300,0,1
1773391525.784151,139.305,0.000,0,24,0,2,2,1,300,0,1
1773391526.331631,141.039,0.000,0,24,0,2,2,1,300,0,1
1773391526.614183,139.043,0.000,0,24,0,2,2,1,300,0,1
1773391526.721662,142.117,0.000,0,24,0,2,2,1,300,0,1
1773391526.878143,139.246,0.000,0,24,0,2,2,1,300,0,1
1773391527.721738,139.348,0.000,0,24,0,2,2,1,300,0,1
1773391527.787558,139.305,0.000,0,24,0,2,2,1,300,0,1
1773391528.331046,141.188,0.000,0,24,0,2,2,1,300,0,1
1773391528.614743,139.043,0.000,0,24,0,2,2,1,300,0,1
1773391528.722472,142.117,0.000,0,24,0,2,2,1,300,0,1
1773391528.879030,139.246,0.000,0,24,0,2,2,1,300,0,1
1773391529.723749,139.348,0.000,0,24,0,2,2,1,300,0,1
1773391529.787461,139.305,0.000,0,24,0,2,2,1,300,0,1
1773391530.331306,141.188,0.000,0,24,0,2,2,1,300,0,1
1773391530.614925,139.043,0.000,0,24,0,2,2,1,300,0,1
1773391530.723271,142.117,0.000,0,24,0,2,2,1,300,0,1
1773391530.879359,139.246,0.000,0,24,0,2,2,1,300,0,1
1773391531.723133,139.348,0.000,0,24,0,2,2,1,300,0,1
1773391531.784972,139.305,0.000,0,24,0,2,2,1,300,0,1
1773391532.332226,141.039,0.000,0,24,0,2,2,1,300,0,1
1773391532.614589,139.043,0.000,0,24,0,2,2,1,300,0,1
1773391532.721661,142.117,0.000,0,24,0,2,2,1,300,0,1
1773391532.879886,139.246,0.000,0,24,0,2,2,1,300,0,1
1773391533.721570,139.348,0.000,0,24,0,2,2,1,300,0,1
1773391533.785680,139.305,0.000,0,24,0,2,2,1,300,0,1
1773391534.334145,141.039,0.000,0,24,0,2,2,1,300,0,1
1773391534.614551,139.043,0.000,0,24,0,2,2,1,300,0,1
1773391534.724730,142.117,0.000,0,24,0,2,2,1,300,0,1
1773391534.878751,139.246,0.000,0,24,0,2,2,1,300,0,1
1773391535.722780,139.348,0.000,0,24,0,2,2,1,300,0,1
1773391535.787450,139.305,0.000,0,24,0,2,2,1,300,0,1
1773391536.330926,141.188,0.000,0,24,0,2,2,1,300,0,1
1773391536.331028,141.039,0.000,0,24,0,2,2,1,300,0,1
1773391536.614982,139.043,0.000,0,24,0,2,2,1,300,0,1
1773391536.721910,142.117,0.000,0,24,0,2,2,1,300,0,1
1773391536.878166,139.246,0.000,0,24,0,2,2,1,300,0,1
1773391537.724957,139.348,0.000,0,24,0,2,2,1,300,0,1
1773391537.784265,139.305,0.000,0,24,0,2,2,1,300,0,1
1773391538.331378,141.039,0.000,0,24,0,2,2,1,300,0,1
1773391538.331470,141.188,0.000,0,24,0,2,2,1,300,0,1
1773391538.613458,139.043,0.000,0,24,0,2,2,1,300,0,1
1773391538.723622,142.117,0.000,0,24,0,2,2,1,300,0,1
1773391538.878809,139.246,0.000,0,24,0,2,2,1,300,0,1
1773391539.722564,139.348,0.000,0,24,0,2,2,1,300,0,1
